,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,SEMANA,UUID
1612,HUANUCO,DOS DE MAYO,YANAS,100323,2021-08,1
1613,HUANUCO,HUACAYBAMBA,CANCHABAMBA,100402,2021-08,1
1614,HUANUCO,HUACAYBAMBA,CANCHABAMBA,100402,2021-09,1
1615,HUANUCO,HUACAYBAMBA,COCHABAMBA,100403,2021-08,1
1616,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,100401,2021-08,1
1617,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,100401,2021-09,1
1618,HUANUCO,HUACAYBAMBA,PINRA,100404,2021-08,1
1619,HUANUCO,HUAMALIES,ARANCAY,100502,2021-08,1
1620,HUANUCO,HUAMALIES,ARANCAY,100502,2021-09,1
1621,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,100503,2021-08,2
1622,HUANUCO,HUAMALIES,JACAS GRANDE,100504,2021-08,1
1623,HUANUCO,HUAMALIES,JIRCAN,100505,2021-08,1
1624,HUANUCO,HUAMALIES,LLATA,100501,2021-08,2
1625,HUANUCO,HUAMALIES,LLATA,100501,2021-09,1
1626,HUANUCO,HUAMALIES,MIRAFLORES,100506,2021-08,1
1627,HUANUCO,HUAMALIES,MONZON,100507,2021-08,4
1628,HUANUCO,HUAMALIES,MONZON,100507,2021-09,1
1629,HUANUCO,HUAMALIES,PUNCHAO,100508,2021-08,1
1630,HUANUCO,HUAMALIES,PUNCHAO,100508,2021-09,1
1631,HUANUCO,HUAMALIES,PUÑOS,100509,2021-08,1
1632,HUANUCO,HUAMALIES,SINGA,100510,2021-08,1
1633,HUANUCO,HUAMALIES,TANTAMAYO,100511,2021-08,1
1634,HUANUCO,HUAMALIES,TANTAMAYO,100511,2021-09,1
1635,HUANUCO,HUANUCO,AMARILIS,100102,2021-06,3
1636,HUANUCO,HUANUCO,AMARILIS,100102,2021-07,2
1637,HUANUCO,HUANUCO,AMARILIS,100102,2021-08,6
1638,HUANUCO,HUANUCO,AMARILIS,100102,2021-09,4
1639,HUANUCO,HUANUCO,CHINCHAO,100103,2021-08,4
1640,HUANUCO,HUANUCO,CHINCHAO,100103,2021-09,2
1641,HUANUCO,HUANUCO,CHURUBAMBA,100104,2021-08,3
1642,HUANUCO,HUANUCO,CHURUBAMBA,100104,2021-09,2
1643,HUANUCO,HUANUCO,HUANUCO,100101,2021-06,5
1644,HUANUCO,HUANUCO,HUANUCO,100101,2021-07,2
1645,HUANUCO,HUANUCO,HUANUCO,100101,2021-08,6
1646,HUANUCO,HUANUCO,HUANUCO,100101,2021-09,3
1647,HUANUCO,HUANUCO,MARGOS,100105,2021-08,2
1648,HUANUCO,HUANUCO,PILLCO MARCA,100111,2021-08,4
1649,HUANUCO,HUANUCO,QUISQUI,,2021-08,1
1650,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,100107,2021-08,1
1651,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,100113,2021-08,1
1652,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,100108,2021-08,1
1653,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,100108,2021-09,2
1654,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,2021-08,4
1655,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,2021-09,1
1656,HUANUCO,HUANUCO,YACUS,100112,2021-08,1
1657,HUANUCO,HUANUCO,YARUMAYO,100110,2021-08,1
1658,HUANUCO,HUANUCO,YARUMAYO,100110,2021-09,1
1659,HUANUCO,LAURICOCHA,BAÑOS,101002,2021-08,3
1660,HUANUCO,LAURICOCHA,BAÑOS,101002,2021-09,1
1661,HUANUCO,LAURICOCHA,JESUS,101001,2021-08,2
1662,HUANUCO,LAURICOCHA,JIVIA,101003,2021-08,1
1663,HUANUCO,LAURICOCHA,QUEROPALCA,101004,2021-08,1
1664,HUANUCO,LAURICOCHA,RONDOS,101005,2021-08,2
1665,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,101006,2021-08,1
1666,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,101007,2021-08,2
1667,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,101007,2021-09,2
1668,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,100608,2021-08,5
1669,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,100602,2021-08,3
1670,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,100603,2021-08,3
1671,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,100604,2021-06,3
1672,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,100604,2021-08,4
1673,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,100604,2021-09,1
1674,HUANUCO,LEONCIO PRADO,LUYANDO,100605,2021-06,2
1675,HUANUCO,LEONCIO PRADO,LUYANDO,100605,2021-08,3
1676,HUANUCO,LEONCIO PRADO,LUYANDO,100605,2021-09,3
1677,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,2021-08,4
1678,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,2021-09,1
1679,HUANUCO,LEONCIO PRADO,PUCAYACU,100607,2021-08,2
1680,HUANUCO,LEONCIO PRADO,PUCAYACU,100607,2021-09,1
1681,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,100609,2021-08,1
1682,HUANUCO,LEONCIO PRADO,RUPA-RUPA,100601,2021-06,2
1683,HUANUCO,LEONCIO PRADO,RUPA-RUPA,100601,2021-08,5
1684,HUANUCO,LEONCIO PRADO,RUPA-RUPA,100601,2021-09,2
1685,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,100610,2021-08,1
1686,HUANUCO,MARAÑON,HUACRACHUCO,100701,2021-09,2
1687,HUANUCO,PACHITEA,CHAGLLA,100802,2021-08,1
1688,HUANUCO,PACHITEA,CHAGLLA,100802,2021-09,2
1689,HUANUCO,PACHITEA,MOLINO,100803,2021-08,1
1690,HUANUCO,PACHITEA,MOLINO,100803,2021-09,2
1691,HUANUCO,PACHITEA,PANAO,100801,2021-08,2
1692,HUANUCO,PACHITEA,PANAO,100801,2021-09,3
1693,HUANUCO,PACHITEA,UMARI,100804,2021-08,1
1694,HUANUCO,PACHITEA,UMARI,100804,2021-09,2
1695,HUANUCO,PUERTO INCA,CODO DEL POZUZO,100902,2021-08,4
1696,HUANUCO,PUERTO INCA,CODO DEL POZUZO,100902,2021-09,2
1697,HUANUCO,PUERTO INCA,HONORIA,100903,2021-08,3
1698,HUANUCO,PUERTO INCA,PUERTO INCA,100901,2021-08,3
1699,HUANUCO,PUERTO INCA,PUERTO INCA,100901,2021-09,4
1700,HUANUCO,PUERTO INCA,TOURNAVISTA,100904,2021-08,3
1701,HUANUCO,PUERTO INCA,TOURNAVISTA,100904,2021-09,1
1702,HUANUCO,PUERTO INCA,YUYAPICHIS,100905,2021-08,4
1703,HUANUCO,PUERTO INCA,YUYAPICHIS,100905,2021-09,1
1704,HUANUCO,YAROWILCA,APARICIO POMARES,101104,2021-08,1
1705,HUANUCO,YAROWILCA,CHAVINILLO,101101,2021-08,3
1706,HUANUCO,YAROWILCA,CHAVINILLO,101101,2021-09,2
1707,HUANUCO,YAROWILCA,CHORAS,101108,2021-08,2
1708,HUANUCO,YAROWILCA,JACAS CHICO,101105,2021-08,1
1709,HUANUCO,YAROWILCA,OBAS,101106,2021-08,4
1710,HUANUCO,YAROWILCA,PAMPAMARCA,101107,2021-08,1
1711,ICA,CHINCHA,ALTO LARAN,110202,2021-07,2
1712,ICA,CHINCHA,ALTO LARAN,110202,2021-08,1
1713,ICA,CHINCHA,CHAVIN,110203,2021-07,1
1714,ICA,CHINCHA,CHINCHA ALTA,110201,2021-06,5
1715,ICA,CHINCHA,CHINCHA ALTA,110201,2021-07,4
1716,ICA,CHINCHA,CHINCHA ALTA,110201,2021-08,4
1717,ICA,CHINCHA,CHINCHA ALTA,110201,2021-09,3
1718,ICA,CHINCHA,CHINCHA BAJA,110204,2021-07,1
1719,ICA,CHINCHA,CHINCHA BAJA,110204,2021-08,1
1720,ICA,CHINCHA,EL CARMEN,110205,2021-07,1
1721,ICA,CHINCHA,EL CARMEN,110205,2021-08,2
1722,ICA,CHINCHA,EL CARMEN,110205,2021-09,1
1723,ICA,CHINCHA,GROCIO PRADO,110206,2021-07,1
1724,ICA,CHINCHA,GROCIO PRADO,110206,2021-08,2
1725,ICA,CHINCHA,PUEBLO NUEVO,110207,2021-06,3
1726,ICA,CHINCHA,PUEBLO NUEVO,110207,2021-07,1
1727,ICA,CHINCHA,PUEBLO NUEVO,110207,2021-08,3
1728,ICA,CHINCHA,PUEBLO NUEVO,110207,2021-09,1
1729,ICA,CHINCHA,SAN JUAN DE YANAC,110208,2021-07,2
1730,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,110209,2021-07,2
1731,ICA,CHINCHA,SUNAMPE,110210,2021-07,1
1732,ICA,CHINCHA,SUNAMPE,110210,2021-08,3
1733,ICA,CHINCHA,SUNAMPE,110210,2021-09,1
1734,ICA,CHINCHA,TAMBO DE MORA,110211,2021-07,1
1735,ICA,CHINCHA,TAMBO DE MORA,110211,2021-08,2
1736,ICA,ICA,ICA,110101,2021-06,4
1737,ICA,ICA,ICA,110101,2021-07,4
1738,ICA,ICA,ICA,110101,2021-08,5
1739,ICA,ICA,ICA,110101,2021-09,4
1740,ICA,ICA,LA TINGUIÑA,110102,2021-07,2
1741,ICA,ICA,LA TINGUIÑA,110102,2021-09,1
1742,ICA,ICA,LOS AQUIJES,110103,2021-07,2
1743,ICA,ICA,OCUCAJE,110104,2021-07,2
1744,ICA,ICA,OCUCAJE,110104,2021-08,1
1745,ICA,ICA,OCUCAJE,110104,2021-09,1
1746,ICA,ICA,PACHACUTEC,110105,2021-07,2
1747,ICA,ICA,PARCONA,110106,2021-07,2
1748,ICA,ICA,PARCONA,110106,2021-08,3
1749,ICA,ICA,PARCONA,110106,2021-09,2
1750,ICA,ICA,PUEBLO NUEVO,110107,2021-07,2
1751,ICA,ICA,PUEBLO NUEVO,110107,2021-08,1
1752,ICA,ICA,PUEBLO NUEVO,110107,2021-09,1
1753,ICA,ICA,SALAS,110108,2021-07,1
1754,ICA,ICA,SALAS,110108,2021-08,3
1755,ICA,ICA,SALAS,110108,2021-09,2
1756,ICA,ICA,SAN JOSE DE LOS MOLINOS,110109,2021-07,2
1757,ICA,ICA,SAN JUAN BAUTISTA,110110,2021-07,2
1758,ICA,ICA,SAN JUAN BAUTISTA,110110,2021-08,1
1759,ICA,ICA,SAN JUAN BAUTISTA,110110,2021-09,1
1760,ICA,ICA,SANTIAGO,110111,2021-07,2
1761,ICA,ICA,SANTIAGO,110111,2021-08,2
1762,ICA,ICA,SUBTANJALLA,110112,2021-07,2
1763,ICA,ICA,SUBTANJALLA,110112,2021-08,1
1764,ICA,ICA,TATE,110113,2021-07,2
1765,ICA,ICA,TATE,110113,2021-08,1
1766,ICA,ICA,YAUCA DEL ROSARIO,110114,2021-07,1
1767,ICA,ICA,YAUCA DEL ROSARIO,110114,2021-08,1
1768,ICA,ICA,YAUCA DEL ROSARIO,110114,2021-09,1
1769,ICA,NAZCA,CHANGUILLO,,2021-07,1
1770,ICA,NAZCA,CHANGUILLO,,2021-08,2
1771,ICA,NAZCA,EL INGENIO,,2021-07,2
1772,ICA,NAZCA,EL INGENIO,,2021-08,2
1773,ICA,NAZCA,MARCONA,,2021-07,2
1774,ICA,NAZCA,MARCONA,,2021-08,2
1775,ICA,NAZCA,NAZCA,,2021-06,4
1776,ICA,NAZCA,NAZCA,,2021-07,2
1777,ICA,NAZCA,NAZCA,,2021-08,6
1778,ICA,NAZCA,NAZCA,,2021-09,3
1779,ICA,NAZCA,VISTA ALEGRE,,2021-07,2
1780,ICA,NAZCA,VISTA ALEGRE,,2021-08,4
1781,ICA,PALPA,LLIPATA,110402,2021-07,1
1782,ICA,PALPA,LLIPATA,110402,2021-08,2
1783,ICA,PALPA,PALPA,110401,2021-06,4
1784,ICA,PALPA,PALPA,110401,2021-07,1
1785,ICA,PALPA,PALPA,110401,2021-08,5
1786,ICA,PALPA,PALPA,110401,2021-09,3
1787,ICA,PALPA,RIO GRANDE,110403,2021-07,1
1788,ICA,PALPA,RIO GRANDE,110403,2021-08,3
1789,ICA,PALPA,SANTA CRUZ,110404,2021-08,2
1790,ICA,PALPA,TIBILLO,110405,2021-08,1
1791,ICA,PISCO,HUANCANO,110502,2021-08,1
1792,ICA,PISCO,HUMAY,110503,2021-07,1
1793,ICA,PISCO,HUMAY,110503,2021-08,2
1794,ICA,PISCO,INDEPENDENCIA,110504,2021-07,1
1795,ICA,PISCO,INDEPENDENCIA,110504,2021-08,2
1796,ICA,PISCO,PARACAS,110505,2021-07,1
1797,ICA,PISCO,PARACAS,110505,2021-08,2
1798,ICA,PISCO,PISCO,110501,2021-06,5
1799,ICA,PISCO,PISCO,110501,2021-07,4
1800,ICA,PISCO,PISCO,110501,2021-08,5
1801,ICA,PISCO,PISCO,110501,2021-09,4
1802,ICA,PISCO,SAN ANDRES,110506,2021-07,2
1803,ICA,PISCO,SAN ANDRES,110506,2021-08,2
1804,ICA,PISCO,SAN CLEMENTE,110507,2021-07,1
1805,ICA,PISCO,SAN CLEMENTE,110507,2021-08,1
1806,ICA,PISCO,TUPAC AMARU INCA,110508,2021-07,1
1807,ICA,PISCO,TUPAC AMARU INCA,110508,2021-08,2
1808,JUNIN,CHANCHAMAYO,CHANCHAMAYO,120301,2021-06,3
1809,JUNIN,CHANCHAMAYO,CHANCHAMAYO,120301,2021-07,4
1810,JUNIN,CHANCHAMAYO,CHANCHAMAYO,120301,2021-08,1
1811,JUNIN,CHANCHAMAYO,CHANCHAMAYO,120301,2021-09,3
1812,JUNIN,CHANCHAMAYO,PERENE,120302,2021-06,2
1813,JUNIN,CHANCHAMAYO,PERENE,120302,2021-07,2
1814,JUNIN,CHANCHAMAYO,PERENE,120302,2021-08,2
1815,JUNIN,CHANCHAMAYO,PERENE,120302,2021-09,1
1816,JUNIN,CHANCHAMAYO,PICHANAKI,,2021-06,2
1817,JUNIN,CHANCHAMAYO,PICHANAKI,,2021-07,3
1818,JUNIN,CHANCHAMAYO,PICHANAKI,,2021-08,1
1819,JUNIN,CHANCHAMAYO,PICHANAKI,,2021-09,1
1820,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,120304,2021-07,3
1821,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,120304,2021-09,1
1822,JUNIN,CHANCHAMAYO,SAN RAMON,120305,2021-06,1
1823,JUNIN,CHANCHAMAYO,SAN RAMON,120305,2021-07,2
1824,JUNIN,CHANCHAMAYO,SAN RAMON,120305,2021-09,2
1825,JUNIN,CHANCHAMAYO,VITOC,120306,2021-07,2
1826,JUNIN,CHANCHAMAYO,VITOC,120306,2021-09,1
1827,JUNIN,CHUPACA,AHUAC,120902,2021-07,3
1828,JUNIN,CHUPACA,AHUAC,120902,2021-08,1
1829,JUNIN,CHUPACA,AHUAC,120902,2021-09,1
1830,JUNIN,CHUPACA,CHONGOS BAJO,120903,2021-07,3
1831,JUNIN,CHUPACA,CHONGOS BAJO,120903,2021-08,2
1832,JUNIN,CHUPACA,CHUPACA,120901,2021-06,3
1833,JUNIN,CHUPACA,CHUPACA,120901,2021-07,3
1834,JUNIN,CHUPACA,CHUPACA,120901,2021-08,4
1835,JUNIN,CHUPACA,CHUPACA,120901,2021-09,2
1836,JUNIN,CHUPACA,HUACHAC,120904,2021-07,2
1837,JUNIN,CHUPACA,HUACHAC,120904,2021-08,1
1838,JUNIN,CHUPACA,HUAMANCACA CHICO,120905,2021-07,1
1839,JUNIN,CHUPACA,SAN JUAN DE ISCOS,120906,2021-07,2
1840,JUNIN,CHUPACA,SAN JUAN DE JARPA,120907,2021-07,2
1841,JUNIN,CHUPACA,TRES DE DICIEMBRE,120908,2021-07,1
1842,JUNIN,CHUPACA,YANACANCHA,120909,2021-07,3
1843,JUNIN,CONCEPCION,ACO,120202,2021-07,1
1844,JUNIN,CONCEPCION,ANDAMARCA,120203,2021-07,1
1845,JUNIN,CONCEPCION,CHAMBARA,120204,2021-07,2
1846,JUNIN,CONCEPCION,COCHAS,120205,2021-07,1
1847,JUNIN,CONCEPCION,COMAS,120206,2021-07,2
1848,JUNIN,CONCEPCION,COMAS,120206,2021-08,1
1849,JUNIN,CONCEPCION,CONCEPCION,120201,2021-06,2
1850,JUNIN,CONCEPCION,CONCEPCION,120201,2021-07,1
1851,JUNIN,CONCEPCION,CONCEPCION,120201,2021-08,2
1852,JUNIN,CONCEPCION,CONCEPCION,120201,2021-09,4
1853,JUNIN,CONCEPCION,HEROINAS TOLEDO,120207,2021-07,1
1854,JUNIN,CONCEPCION,HEROINAS TOLEDO,120207,2021-08,1
1855,JUNIN,CONCEPCION,MANZANARES,120208,2021-07,1
1856,JUNIN,CONCEPCION,MARISCAL CASTILLA,120209,2021-07,1
1857,JUNIN,CONCEPCION,MARISCAL CASTILLA,120209,2021-08,1
1858,JUNIN,CONCEPCION,MATAHUASI,120210,2021-07,1
1859,JUNIN,CONCEPCION,MATAHUASI,120210,2021-08,1
1860,JUNIN,CONCEPCION,MITO,120211,2021-07,1
1861,JUNIN,CONCEPCION,NUEVE DE JULIO,120212,2021-07,1
1862,JUNIN,CONCEPCION,NUEVE DE JULIO,120212,2021-08,1
1863,JUNIN,CONCEPCION,ORCOTUNA,120213,2021-07,1
1864,JUNIN,CONCEPCION,ORCOTUNA,120213,2021-08,1
1865,JUNIN,CONCEPCION,SAN JOSE DE QUERO,120214,2021-07,2
1866,JUNIN,CONCEPCION,SAN JOSE DE QUERO,120214,2021-08,2
1867,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,120215,2021-07,1
1868,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,120215,2021-08,1
1869,JUNIN,CONCEPCION,SANTO DOMINGO DE ACOBAMBA,,2021-07,1
1870,JUNIN,HUANCAYO,CARHUACALLANGA,120104,2021-07,1
1871,JUNIN,HUANCAYO,CHACAPAMPA,120105,2021-07,2
1872,JUNIN,HUANCAYO,CHICCHE,120106,2021-07,2
1873,JUNIN,HUANCAYO,CHILCA,120107,2021-06,3
1874,JUNIN,HUANCAYO,CHILCA,120107,2021-07,3
1875,JUNIN,HUANCAYO,CHILCA,120107,2021-08,6
1876,JUNIN,HUANCAYO,CHILCA,120107,2021-09,2
1877,JUNIN,HUANCAYO,CHONGOS ALTO,120108,2021-07,2
1878,JUNIN,HUANCAYO,CHUPURO,120111,2021-07,2
1879,JUNIN,HUANCAYO,CHUPURO,120111,2021-08,1
1880,JUNIN,HUANCAYO,COLCA,120112,2021-07,1
1881,JUNIN,HUANCAYO,CULLHUAS,120113,2021-07,2
1882,JUNIN,HUANCAYO,EL TAMBO,120114,2021-06,4
1883,JUNIN,HUANCAYO,EL TAMBO,120114,2021-07,4
1884,JUNIN,HUANCAYO,EL TAMBO,120114,2021-08,4
1885,JUNIN,HUANCAYO,HUACRAPUQUIO,120116,2021-07,1
1886,JUNIN,HUANCAYO,HUACRAPUQUIO,120116,2021-08,1
1887,JUNIN,HUANCAYO,HUALHUAS,120117,2021-07,1
1888,JUNIN,HUANCAYO,HUALHUAS,120117,2021-08,1
1889,JUNIN,HUANCAYO,HUANCAN,120119,2021-07,2
1890,JUNIN,HUANCAYO,HUANCAN,120119,2021-08,2
1891,JUNIN,HUANCAYO,HUANCAYO,120101,2021-06,5
1892,JUNIN,HUANCAYO,HUANCAYO,120101,2021-07,3
1893,JUNIN,HUANCAYO,HUANCAYO,120101,2021-08,5
1894,JUNIN,HUANCAYO,HUANCAYO,120101,2021-09,4
1895,JUNIN,HUANCAYO,HUASICANCHA,120120,2021-07,1
1896,JUNIN,HUANCAYO,HUAYUCACHI,120121,2021-07,2
1897,JUNIN,HUANCAYO,HUAYUCACHI,120121,2021-08,2
1898,JUNIN,HUANCAYO,INGENIO,120122,2021-07,1
1899,JUNIN,HUANCAYO,INGENIO,120122,2021-08,1
1900,JUNIN,HUANCAYO,PARIAHUANCA,120124,2021-07,2
1901,JUNIN,HUANCAYO,PILCOMAYO,120125,2021-07,1
1902,JUNIN,HUANCAYO,PILCOMAYO,120125,2021-08,1
1903,JUNIN,HUANCAYO,PUCARA,120126,2021-07,2
1904,JUNIN,HUANCAYO,PUCARA,120126,2021-08,3
1905,JUNIN,HUANCAYO,QUICHUAY,120127,2021-07,1
1906,JUNIN,HUANCAYO,QUILCAS,120128,2021-07,1
1907,JUNIN,HUANCAYO,QUILCAS,120128,2021-08,1
1908,JUNIN,HUANCAYO,SAN AGUSTIN,120129,2021-07,1
1909,JUNIN,HUANCAYO,SAN AGUSTIN,120129,2021-08,1
1910,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,120130,2021-07,1
1911,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,120130,2021-08,2
1912,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,120135,2021-07,2
1913,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,120135,2021-08,3
1914,JUNIN,HUANCAYO,SAPALLANGA,120133,2021-07,3
1915,JUNIN,HUANCAYO,SAPALLANGA,120133,2021-08,1
1916,JUNIN,HUANCAYO,SAÑO,120132,2021-07,1
1917,JUNIN,HUANCAYO,SAÑO,120132,2021-08,1
1918,JUNIN,HUANCAYO,SICAYA,120134,2021-07,1
1919,JUNIN,HUANCAYO,SICAYA,120134,2021-08,2
1920,JUNIN,HUANCAYO,VIQUES,120136,2021-07,3
1921,JUNIN,HUANCAYO,VIQUES,120136,2021-08,1
1922,JUNIN,JAUJA,ACOLLA,120402,2021-07,2
1923,JUNIN,JAUJA,ACOLLA,120402,2021-08,2
1924,JUNIN,JAUJA,APATA,120403,2021-07,2
1925,JUNIN,JAUJA,APATA,120403,2021-08,1
1926,JUNIN,JAUJA,ATAURA,120404,2021-07,1
1927,JUNIN,JAUJA,CANCHAYLLO,120405,2021-07,1
1928,JUNIN,JAUJA,CURICACA,120406,2021-07,1
1929,JUNIN,JAUJA,EL MANTARO,120407,2021-08,2
1930,JUNIN,JAUJA,HUAMALI,120408,2021-07,1
1931,JUNIN,JAUJA,HUARIPAMPA,120409,2021-07,1
1932,JUNIN,JAUJA,HUERTAS,120410,2021-07,1
1933,JUNIN,JAUJA,JANJAILLO,120411,2021-07,1
1934,JUNIN,JAUJA,JAUJA,120401,2021-06,3
1935,JUNIN,JAUJA,JAUJA,120401,2021-07,3
1936,JUNIN,JAUJA,JAUJA,120401,2021-08,5
1937,JUNIN,JAUJA,JAUJA,120401,2021-09,2
1938,JUNIN,JAUJA,LEONOR ORDOÑEZ,120413,2021-07,1
1939,JUNIN,JAUJA,LLOCLLAPAMPA,120414,2021-07,1
1940,JUNIN,JAUJA,MARCO,120415,2021-07,1
1941,JUNIN,JAUJA,MASMA,120416,2021-07,1
1942,JUNIN,JAUJA,MASMA,120416,2021-08,1
1943,JUNIN,JAUJA,MOLINOS,120418,2021-07,1
1944,JUNIN,JAUJA,MONOBAMBA,120419,2021-07,2
1945,JUNIN,JAUJA,MUQUI,120420,2021-07,1
1946,JUNIN,JAUJA,MUQUIYAUYO,120421,2021-07,1
1947,JUNIN,JAUJA,PACA,120422,2021-07,1
1948,JUNIN,JAUJA,PACCHA,120423,2021-07,1
1949,JUNIN,JAUJA,PANCAN,120424,2021-07,1
1950,JUNIN,JAUJA,PANCAN,120424,2021-08,2
1951,JUNIN,JAUJA,PARCO,120425,2021-07,1
1952,JUNIN,JAUJA,POMACANCHA,120426,2021-07,1
1953,JUNIN,JAUJA,RICRAN,120427,2021-07,1
1954,JUNIN,JAUJA,RICRAN,120427,2021-08,3
1955,JUNIN,JAUJA,SAN LORENZO,120428,2021-07,1
1956,JUNIN,JAUJA,SAN LORENZO,120428,2021-08,2
1957,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,120429,2021-07,1
1958,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,120429,2021-08,1
1959,JUNIN,JAUJA,SAUSA,120430,2021-07,1
1960,JUNIN,JAUJA,SAUSA,120430,2021-08,2
1961,JUNIN,JAUJA,SINCOS,120431,2021-07,2
1962,JUNIN,JAUJA,SINCOS,120431,2021-08,1
1963,JUNIN,JAUJA,TUNAN MARCA,120432,2021-07,1
1964,JUNIN,JAUJA,YAULI,120433,2021-07,2
1965,JUNIN,JAUJA,YAULI,120433,2021-08,1
1966,JUNIN,JAUJA,YAUYOS,120434,2021-07,1
1967,JUNIN,JAUJA,YAUYOS,120434,2021-08,2
1968,JUNIN,JUNIN,CARHUAMAYO,120502,2021-07,2
1969,JUNIN,JUNIN,CARHUAMAYO,120502,2021-08,2
1970,JUNIN,JUNIN,JUNIN,120501,2021-06,2
1971,JUNIN,JUNIN,JUNIN,120501,2021-07,2
1972,JUNIN,JUNIN,JUNIN,120501,2021-08,2
1973,JUNIN,JUNIN,JUNIN,120501,2021-09,3
1974,JUNIN,JUNIN,ONDORES,120503,2021-07,2
1975,JUNIN,JUNIN,ULCUMAYO,120504,2021-07,2
1976,JUNIN,JUNIN,ULCUMAYO,120504,2021-08,2
1977,JUNIN,SATIPO,COVIRIALI,120602,2021-07,1
1978,JUNIN,SATIPO,COVIRIALI,120602,2021-08,2
1979,JUNIN,SATIPO,LLAYLLA,120603,2021-07,1
1980,JUNIN,SATIPO,LLAYLLA,120603,2021-08,1
1981,JUNIN,SATIPO,MAZAMARI,120604,2021-06,2
1982,JUNIN,SATIPO,MAZAMARI,120604,2021-07,2
1983,JUNIN,SATIPO,MAZAMARI,120604,2021-08,4
1984,JUNIN,SATIPO,PAMPA HERMOSA,120605,2021-07,2
1985,JUNIN,SATIPO,PAMPA HERMOSA,120605,2021-08,1
1986,JUNIN,SATIPO,PANGOA,120606,2021-06,2
1987,JUNIN,SATIPO,PANGOA,120606,2021-07,2
1988,JUNIN,SATIPO,PANGOA,120606,2021-08,5
1989,JUNIN,SATIPO,PANGOA,120606,2021-09,2
1990,JUNIN,SATIPO,RIO NEGRO,120607,2021-07,2
1991,JUNIN,SATIPO,RIO NEGRO,120607,2021-08,2
1992,JUNIN,SATIPO,RIO TAMBO,120608,2021-07,2
1993,JUNIN,SATIPO,RIO TAMBO,120608,2021-08,6
1994,JUNIN,SATIPO,RIO TAMBO,120608,2021-09,1
1995,JUNIN,SATIPO,SATIPO,120601,2021-06,3
1996,JUNIN,SATIPO,SATIPO,120601,2021-07,3
1997,JUNIN,SATIPO,SATIPO,120601,2021-08,5
1998,JUNIN,SATIPO,SATIPO,120601,2021-09,3
1999,JUNIN,SATIPO,VIZCATAN DEL ENE,120609,2021-08,2
2000,JUNIN,TARMA,ACOBAMBA,120702,2021-06,1
2001,JUNIN,TARMA,ACOBAMBA,120702,2021-07,2
2002,JUNIN,TARMA,ACOBAMBA,120702,2021-09,1
2003,JUNIN,TARMA,HUARICOLCA,120703,2021-07,1
2004,JUNIN,TARMA,HUASAHUASI,120704,2021-06,3
2005,JUNIN,TARMA,HUASAHUASI,120704,2021-07,2
2006,JUNIN,TARMA,HUASAHUASI,120704,2021-08,1
2007,JUNIN,TARMA,HUASAHUASI,120704,2021-09,2
2008,JUNIN,TARMA,LA UNION,120705,2021-07,1
2009,JUNIN,TARMA,PALCA,120706,2021-07,2
2010,JUNIN,TARMA,PALCA,120706,2021-08,3
2011,JUNIN,TARMA,PALCAMAYO,120707,2021-07,1
2012,JUNIN,TARMA,SAN PEDRO DE CAJAS,120708,2021-07,3
2013,JUNIN,TARMA,SAN PEDRO DE CAJAS,120708,2021-08,1
2014,JUNIN,TARMA,TAPO,120709,2021-07,2
